face_1,face_2,face_3,house_1,house_2,house_3,tool_1,tool_2,tool_3
0.0,0.0,0.0,0.0,0.0,0.75036144,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6948004,0.25528288,0.38727343,0.0,0.0,0.0,1.130461,0.10046194,0.0
0.0,0.0,0.0,0.0,0.34612367,0.0,0.0,0.0,0.0
0.0,1.1811217,0.046951428,0.12776923,0.91160864,0.99719065,0.0,0.0,0.0
0.0,0.029738318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84668535,0.6685376,0.8214778,0.40803754,0.51630706,0.0,0.0,0.0,0.44492042
0.0,0.0,0.0,0.0,0.0,0.0,1.892567,2.4513233,2.2091303
0.4596808,0.34936935,0.4489084,0.0,0.0,0.0,3.5039284,0.5625288,3.4306786
1.4356976,0.0,0.61941326,0.6810949,1.8998063,0.0,1.1154433,0.07166058,0.66732794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.9191145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.99624246,0.0,0.1760229,0.12629521,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495372,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6696954,0.0,0.0,0.0,0.0
0.0,0.14969802,0.23279184,0.0,0.0,0.0,0.1712341,2.3587394,0.0
0.0,0.46699652,0.0,0.0,0.0,0.0,0.0,0.67168653,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4647439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073565036,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.12304803,1.9386472,0.1995694,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21085694,0.0,0.0,0.0,0.0,0.0,0.23169225,0.0,0.18084012
0.0,0.0,0.0,0.0,0.29177248,0.0,0.0,0.0,0.0
2.5983658,0.8501391,0.7202415,0.0,0.0,0.0,0.0,0.0,0.0
1.3721092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.20450373,0.0,1.0375355,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.56670797,0.0,0.0,0.0,0.0
1.0918896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8935109,0.0,0.0
0.58792394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.28685194,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.44688648,0.0,0.0,0.0,0.0
0.0,0.0,0.36040053,0.0,0.7907212,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26610908
0.0,2.4417906,0.085660286,1.4195813,1.8290132,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3084267,0.6219788,1.1031559,0.0,0.0,0.0,1.0718954,0.0,0.0
0.48115727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27036825
0.0,0.0,0.0,0.0,0.0,1.3277116,0.1448566,0.15452033,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.6475255,1.2409971,2.011547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.31332982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94933313,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.111501135,0.0,0.0
0.0,0.63783246,0.0,1.0383668,0.30873471,0.0,0.6221292,0.0,0.09310219
0.38507658,0.0,0.07480976,1.083522,2.159977,0.28409934,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25442353
0.0,0.0,0.97784245,0.0,0.0,0.23162271,2.1328564,0.7640921,1.0551032
0.0,0.0,0.0,0.0,0.0,0.0,0.49155882,0.0,0.0
0.20922098,1.0038099,2.451146,0.0,0.0,0.0,0.0,0.9431145,0.0
0.81821424,0.16678014,0.15273052,0.0,0.0,0.0,0.0,0.0,0.0
0.025500659,0.31217748,0.33715144,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.3038133,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09186305,0.23894532,1.3251897,0.0,0.0,0.0
0.3268599,0.0,1.137724,0.0,0.29848018,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8742535,0.0
0.0,0.0,0.0,0.0,0.6281263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40236312,0.0
0.0,0.0,0.0,0.71369314,0.1768513,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.07081225,0.0,0.0,0.3921145,0.0,0.35692075,0.5340959,0.23977403
0.8634248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52941066,0.30705982,0.51250196,0.0,0.0,0.0,0.0,0.10604057,0.0
0.0,0.5641557,0.403846,0.0,0.0,0.0,0.0,0.033980835,0.0
0.0,0.090388276,0.0,0.809791,0.0,0.0,0.0,0.0,0.0
0.14989734,0.6016103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4907197,0.0,0.0,0.0,0.10883333,0.0
0.0,0.0,0.348,0.5263212,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02107989,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817047,0.0
0.0,0.0,0.5484414,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.28769496,0.0,0.0,0.0,0.0,0.68373376,1.2433854,0.0
0.10359593,0.8071256,0.5529767,0.0,0.0,0.071716934,0.0,0.6513343,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71602094,1.4335974,1.7894921,0.0,0.0,0.0,0.30785686,0.75499326,0.6907705
0.0,0.0,0.0,0.0,0.0,0.0,0.80262595,0.31592992,0.13248067
0.0,0.0,0.0,0.02731466,0.0,3.408073,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6169244,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7237159,0.0
0.12520936,1.5372795,0.6226214,0.0,0.0,0.0,1.1818486,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7527298,0.0,0.0,0.0,0.55532277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.87265587,0.0,1.7296758,0.0
0.0,0.0,0.0,0.54527897,0.0,0.0,0.39029053,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.084922,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4803222,0.613836,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047473155,0.0,0.19047424,0.0,0.58987,0.0,0.0,0.0,0.0
0.0,1.2318381,0.12878075,0.6467453,0.0,0.0,0.0,0.13758057,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9476886,0.0,0.0
0.16344588,1.8941172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.2165594,0.8311726,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52808446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.4644669,0.0,0.0,0.0,0.0
1.9686359,2.2776642,4.373344,0.2833973,0.0,0.0,0.0,1.172845,0.17555645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0553996,0.0,1.4270246
1.2701142,0.0,0.0,0.0,0.0,1.2358537,0.0,0.0,0.0
0.0,0.6583322,0.5331339,0.0,0.90182275,2.005759,0.0,0.8732456,0.0
0.92092365,1.5929344,0.6627554,0.0,0.0,0.0,0.0,1.2623667,0.0
0.0,0.0,0.0,0.0,0.3679831,0.0,0.0,0.0,0.0
1.9890338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5737766,0.70689595,0.991306
0.0,0.0,0.0,0.0,0.0,0.0,0.47768277,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1003087,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.07007161,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23516674,0.0,0.0
0.0,0.0,0.0,0.15734984,0.0,0.0,0.0,0.0356959,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.187483,0.0,0.0,0.0,1.5844259,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.10889965,0.0,0.0,0.0,1.7453679,0.0
0.68817633,0.97001386,1.2587411,0.0,0.0,0.26682496,0.0,1.8306046,0.0
0.23600733,0.0,0.0,1.1495724,0.2909664,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0491009,0.0,1.1520997
0.79307544,0.0,0.0,0.0,0.0,0.0,0.46439657,0.8214192,0.0
0.39444813,1.1430743,0.39452484,0.0,0.0,0.0,0.0,0.0,0.0
3.3115125,0.0,0.0,0.0,0.0,0.0,0.13592085,0.0,0.0
0.0,0.0,0.522106,0.0,0.0,0.0,0.46221605,0.3085114,0.4256874
0.23760694,0.0,0.0,0.28193203,0.0,0.0,0.0,0.0,0.0
0.0,0.2847901,0.067580014,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4051724,0.0,0.0
0.84565943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0822792,0.0,0.0,0.0,2.0434673,1.8297666,2.4526374,1.212765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10488886,0.0,0.0,0.0,0.0,0.0,0.31637394,0.0
1.2522523,0.22856599,1.4596373,0.0,0.5092455,0.23681086,0.3360306,0.22081259,0.3747438
0.20923853,0.0,0.0,0.07956981,0.43954393,0.1704996,0.0,0.0,0.0
0.0,0.0,0.8383171,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.98880315,0.6110365,0.62823725,0.29101637,0.88457644,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73139566,0.0,0.0,0.0,0.58255154,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5779388,0.0,0.09407134,0.0,0.18525274,0.0,0.0,0.0
0.9571316,0.0,0.0,0.0,0.045239255,0.0,0.0,0.05891431,0.0
0.65108573,0.7078384,0.0,0.0,0.0,0.0,0.49666968,0.0,1.9891043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9290793,2.8438735,3.624122,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.48721242,0.6147684,0.0,0.0,0.0,0.6654029,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.79374254,0.0,0.0110752955
2.933624,1.2735965,1.8347685,0.0,0.0,0.2617964,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.52831984,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.2598228,0.0,0.4993856,0.0,0.5447535
2.3150039,1.805963,2.6269565,0.0,0.0,0.0,0.9530632,0.34370613,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687933
0.18695173,1.4394407,1.4145162,1.1446738,2.467209,2.2364857,0.7670637,0.0006303489,0.3530662
0.0,0.0,0.0,0.70538604,0.0,2.720815,0.25599626,0.6884012,0.0
1.1922585,0.0,0.0,0.95983016,0.0,0.0,0.0,0.22122657,0.0
0.6998971,0.78715867,1.7557955,0.0,0.0,0.0,0.0,0.0,0.0
0.622368,0.11123173,1.8226719,1.4669313,0.0,0.0,0.8137691,0.0,0.077328146
0.0,0.0,0.0,0.0,0.4603326,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944647,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.10811743,0.0,0.0,0.90838844,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3825439,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.35055876,0.0,0.024973363,0.0
0.65296024,0.0980231,0.0,0.0,0.0,0.0,0.0,0.024794634,0.0
0.34242225,1.9950638,2.4013708,0.14943922,0.0,1.0728502,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.11288197,0.0,0.0
0.0,0.0,0.0,0.0,0.10698502,0.0,1.8054782,1.1302048,3.3904288
1.5219991,0.0,1.5783769,0.27169842,2.4907248,0.0,0.14118859,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4245231,0.0,0.10911895,0.721097,2.58265,0.59695685,0.0,0.0,0.0
1.1633923,1.7355906,1.2373564,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0111822,0.43366784,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.195325,1.410499,3.2811208,0.0,0.21668726,0.0,0.0,0.0,0.0
0.0,0.0,0.47504857,0.0,0.0,0.0,0.55446374,0.0,1.2886038
0.7084661,0.0,0.0,0.0,0.0,0.0,0.90278685,0.0,0.97996956
0.0,0.0,0.0,0.0,0.0,0.17479493,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6283463,0.5557156,1.3048912,1.7291683,1.9988556,0.9988239,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.85722923,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400329,0.0
0.0,0.0,0.0,1.4669112,0.5544626,1.7166685,0.44391835,0.0,0.0
0.0,0.16221909,0.0,1.670951,0.0,4.250506,0.0,0.0,0.0
0.0,0.0,0.5330583,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9359093,0.0,0.0,0.0,0.0
0.69383,0.25740942,1.1757838,0.0,0.0,0.0,0.77425265,0.0,0.0
1.9189955,1.2587256,0.37824452,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4639236,0.0,0.0,0.0
2.2429433,0.0,0.39870933,0.0,0.0,0.0,1.041918,2.8844867,1.9099858
1.2140398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.6479553,0.16197824,1.4446958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.9178355,0.0,0.0,0.0
0.24795471,1.2806493,0.5795756,0.2070615,0.0,0.0,0.0,0.0,0.0
0.0,0.12693125,0.0,0.8616577,0.12201096,0.0,0.30226937,0.0,0.0
2.4958532,1.383492,3.2112849,0.0,0.0,0.0,0.0,0.0,0.0
0.034091476,1.8435853,1.1412836,0.0,0.0,0.0,0.0,1.6050643,1.1825778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.33444637,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034621954,0.0
0.0,0.0,0.0,1.1065776,0.34166124,2.0365167,0.0,0.0,0.0
0.0,0.16915199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3465938,0.14821629,0.0,1.2128545,0.8623421,1.0525197,0.978873,2.6276667
0.0,0.24660984,0.6168457,0.0,0.0,0.0,2.1351612,0.19682778,0.3621494
1.2306186,0.0,0.15397748,0.41630873,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11163591,0.0
2.9999244,0.0,1.6449903,0.0,0.43772912,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.22341898,0.0,0.50450945,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2718782,0.0,0.0,0.0,0.0,0.0,0.0,1.0008647,0.6325909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977733,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5264619,0.0,0.0,0.0,0.0,0.0,0.097033724,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.82352513,0.9241884,0.5784515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09377778,0.0,0.0,0.94139075,0.0,0.0,0.026454397,0.0,0.0
1.1117171,0.0,0.0,0.013361841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8368807,0.0,0.0,0.0,0.0,0.0,0.0
0.28159755,0.0,0.0,1.7062423,0.0,1.4863511,0.0,1.1043993,0.0
0.0,0.0,0.0,0.0,0.009886373,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35193002,0.0,0.68019927,0.0,0.0,0.0,0.0,0.0,0.7259004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39507228,0.40622747,0.0,0.0,0.0,0.0,0.0,0.0,0.24907263
0.7915234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.75203717,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043373276,0.99611646,0.7073499,0.0,0.0,0.0,0.14512138,0.79962516,0.74299634
1.0849922,0.0,0.0,0.0,0.073308,0.8951126,0.0,0.0,0.0
0.0,0.0,0.9647388,0.0,0.890447,0.130414,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.040018722,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559459,0.0
0.0,0.0,0.0,0.27495426,0.060613595,0.0,0.0,0.0,0.0
0.45758024,1.0409857,0.21857814,0.0,0.0,1.4097353,1.7591732,1.1561943,1.7140472
0.3956627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.90490526,0.0,0.0,0.0,0.0,0.98295176,0.0,0.85284525
0.0,0.0,0.0,0.12540834,0.0,0.0,0.0,0.4813667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.47939023,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7661051,0.18930808,0.0,0.0,0.0,0.0,0.90354234,0.0
0.0,1.2509345,1.1803486,0.63892686,0.9769805,0.75712734,0.30976045,1.6116344,0.9898767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586561,0.9626474
0.024605323,0.0,0.0,0.3376992,0.0,0.0,0.0,0.0,0.0
0.34152696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247986,0.3022151
0.0,0.84485793,0.100167796,0.0,0.0,0.0,0.0,0.024300367,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7815291,0.0,0.0,0.64638555,0.0,1.6691496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11467454,0.0
0.0,0.0,0.0,0.0,0.0,0.3239036,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6929589,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570476,0.0
0.0,1.3309045,0.0,0.28638428,0.0,0.0,1.4428886,2.832154,0.577512
0.0,0.0,0.0,0.8450303,0.15644407,1.0813379,0.0,0.0,0.0
0.0,0.0,0.2181458,0.0,0.0,0.0,0.0,0.0,0.0
0.44386566,0.0,0.0,0.21971916,0.0,0.043153167,1.2337489,0.6219936,0.5424503
0.39584675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.74204373,0.0,0.0,0.0,0.0,0.0,0.23354201,0.42726928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34972206,0.0,0.0,0.7295645,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3264759,0.0,0.11109366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0103464,0.5303433,1.7479773,0.0,0.0,0.0,0.0,0.11028541,0.0
2.1878753,0.0,1.1039628,0.6061096,0.0,0.0,0.47562155,1.3258195,0.26258945
0.0,0.0,0.0,0.0,0.0,0.0,0.42572394,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.279582
0.0,0.0799046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40573943,1.0832586,0.9961152,0.0,0.0,0.0,0.0,0.0,0.0
0.4917603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96281016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044154853,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4404177,0.0,0.0,0.841344,0.0,0.07247355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.21373285,1.0345737,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9735595,2.826768,4.0101414,0.0,0.0,0.0
0.9373213,0.0,0.0,0.0,0.53421617,1.1517452,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.67969584,0.8275379,0.30566978
0.32954058,0.99916506,0.36820218,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3806369,1.534136,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34817424,0.0
0.0,0.0,0.0,0.123036526,0.0,0.18256596,0.0,0.0,0.0
0.0,0.0,0.0,0.11823305,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.357046,0.0,0.10466324,0.0,0.0,0.0
1.0731778,0.0,0.0,0.2827906,0.53963315,1.6558369,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.26088738,0.9840618,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.411661,0.961692,2.0536313,0.0,0.0,0.0
1.6460139,0.0,0.0,0.0,0.61559105,0.6319546,0.0,1.6300567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17914563,0.0
0.54470754,0.039812855,0.0,2.066265,2.4276965,1.2959719,0.0,0.0,0.0
0.0,0.38510135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9543976,0.0,0.0,0.0,0.9249855,0.22973159,0.64309764,0.0,0.2745771
1.7854747,0.0,0.0,0.0,2.360766,0.0,1.1407835,0.22559878,0.059732378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75790316,0.0
0.6302504,0.0,0.0,0.5679795,1.5869483,1.3518864,0.41345394,0.0,0.5164023
2.570019,1.2800312,0.61429554,0.0,0.4238576,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207248,0.0
0.0,0.8217433,0.4114561,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.4762243,0.0,0.0,0.0,0.0,0.0
1.2861161,2.6577394,3.7134616,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2789324,0.0,0.0,1.7008909,1.4827045,0.098948926,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1120231,0.0,0.53532594,0.14910252,0.8180505,0.0,0.0,0.0,0.0
0.0,0.0,0.35485646,0.0,0.0,0.0,0.7225092,0.44467,0.035437915
0.0,0.0,0.0,0.0,0.0,0.0,0.094463505,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.35779995,0.0,0.5895894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8198636,2.7812366,2.244521,0.0,0.0,0.0,0.0,0.0,0.0
